clique number, clique size,pagerank with weight,highesnode, pagerank without weight ,highesnode ,eigen with weight,highesnode, eigen without weight,highesnode,degree,highesnode
756,5,0.000307146804318,542,0.000290952904479,542,7.08128665188e-08,542,5.71498874889e-05,542,42.8,542,
757,5,0.000296852181351,718,0.000299007699911,718,0.0,673,8.80241794028e-12,718,27.2,718,
758,5,0.000310827494129,720,0.000336066302022,720,0.0,689,9.50239405982e-12,720,30.4,720,
759,5,0.000249862501676,760,0.000235522250209,760,0.0,760,1.14298823815e-12,760,20.4,760,
760,5,0.000255284670559,760,0.000253860712537,760,0.0,721,1.63485308308e-12,789,22.4,760,
761,5,0.000302217107546,720,0.000337232989418,720,0.0,714,9.74983317528e-12,720,30.6,720,
762,5,0.0002323409861,778,0.000213028384665,778,0.0,764,4.43813907803e-13,790,12.0,790,
763,5,0.000319574733599,796,0.000322880449084,796,0.0,682,2.57589599202e-12,796,30.4,796,
764,5,0.000361999524941,777,0.000367132241699,777,2.84899852962e-17,745,2.46859226889e-11,777,34.8,777,
765,5,0.000499131876507,800,0.000492108428125,800,1.13959941185e-17,791,2.55211168701e-11,800,48.0,800,
766,5,0.000409232856197,800,0.000407123708599,800,0.0,784,1.03184745153e-11,800,39.4,800,
767,5,0.000282719559245,705,0.000215763529093,811,0.0,675,2.90403460984e-13,811,11.8,811,
768,5,0.000273016083957,811,0.000230513256672,811,0.0,685,2.96430619884e-13,794,13.0,794,
769,5,0.000294171774615,720,0.000313972818395,720,0.0,703,9.52242925167e-12,720,28.4,720,
770,5,0.000306026462316,720,0.000320786020244,720,0.0,720,9.48843211775e-12,720,29.2,720,
771,5,0.000275054255885,792,0.000302183029305,792,0.0,736,1.90185718528e-12,792,27.0,792,
772,5,0.000301370852449,825,0.000277860182658,825,1.89933235308e-18,782,9.30174946981e-12,782,26.2,825,
773,5,0.000523033195868,800,0.00048264938386,800,0.0,800,1.05325062047e-11,800,47.4,800,
774,5,0.000315161684502,828,0.000336155198348,828,1.33902930892e-16,828,3.98553615638e-11,828,27.4,828,
775,5,0.000278343936996,828,0.000273692489259,828,1.81386239719e-16,828,3.91188762948e-11,828,17.6,828,
776,5,0.000256522740446,858,0.000200321332559,858,1.59069084571e-16,858,3.77665576637e-11,858,10.6,858,
777,5,0.000234121364691,851,0.000184585243949,841,2.57834366931e-16,842,4.7402899366e-11,842,6.4,841,
778,5,0.000402729929608,1431,0.000352109482169,1431,3.39605776423e-08,1431,1.7265176649e-05,1431,52.0,1431,
779,5,0.000259737472649,1464,0.000273394230924,1464,1.23512318965e-06,1493,0.0001144841346,1493,29.0,1464,
780,5,0.000258294333557,1495,0.00026350896057,1495,2.86302807151e-08,1495,2.39639793642e-05,1495,37.0,1495,
781,5,0.000172298730292,1310,0.000180511002677,1310,2.08333829291e-08,1310,1.54685852177e-05,1310,23.4,1310,
782,5,0.000342884752206,1299,0.000334592662045,1299,3.95460318485e-08,1587,2.58373549846e-05,1299,50.6,1299,
783,5,0.00040857937851,1431,0.0003961641258,1431,4.54528957933e-08,1587,2.8624365238e-05,1495,60.0,1431,
784,5,0.000405205597736,1495,0.000384337667228,1495,4.4262800308e-08,1587,2.81320135247e-05,1495,58.6,1495,
785,5,0.000256893483076,1464,0.000300638658625,1464,2.97963937367e-06,1330,9.68525405634e-05,1330,38.4,1464,
786,5,0.000326809745421,1463,0.000272756690257,1463,2.7999907177e-08,1463,1.47797560263e-05,1463,37.6,1463,
787,5,0.000358063921369,1644,0.000284277410764,1644,7.95569599227e-07,875,0.000114073273751,875,30.6,1644,
788,5,0.000215852822294,1659,0.000225541092866,1613,7.90168163698e-06,1659,0.000302309935263,1659,33.2,1288,
789,5,0.000256390077337,1660,0.000238132814341,1660,2.43627949752e-08,1660,1.44414375088e-05,1660,31.8,1660,
790,5,0.000331331308004,1660,0.0003058874117,1660,3.5788766108e-08,1299,2.47428736425e-05,1299,44.2,1660,
791,5,0.000422420822169,1431,0.000383359917088,1431,3.77163286282e-08,1431,1.83183393475e-05,1484,57.6,1431,
792,5,0.00026376733051,1050,0.000281155503771,1050,6.69145258768e-07,1127,7.81654756877e-05,1127,29.6,1050,
793,5,0.000239247979799,1291,0.000279089892424,1135,2.04303235785e-06,1135,0.00028250103913,1135,76.2,1291,
794,5,0.000392694619685,1687,0.000411074629597,1687,1.03223580748e-06,1687,0.000171219735437,1687,132.8,1687,
795,5,0.000351365336511,1725,0.000380624101866,1725,2.63561127454e-06,1418,0.000209595659629,1418,118.8,1725,
796,5,0.000375923783587,1740,0.000418442011635,1740,4.32617002094e-08,1740,1.93260374051e-05,1740,74.4,1740,
797,5,0.000330308521224,1514,0.000271598050719,1514,6.92949643718e-08,1512,2.36675101603e-05,1512,31.6,1512,
798,5,0.00017835348665,1614,0.000116768393556,1765,1.10733577321e-08,1765,1.93953459574e-05,1765,7.6,1765,
799,5,0.000424195284835,1757,0.000425558998231,1757,1.117846448e-06,1757,0.000167214471354,1757,139.8,1757,
800,5,0.000248472301037,1788,0.000252710816348,1788,3.39597150359e-08,1385,3.1737911074e-05,1504,32.4,1504,
801,5,0.000316039430069,1791,0.000368748566787,1791,9.53715830357e-06,1330,0.000371032218196,1791,100.8,1791,
802,5,0.000430874344287,1725,0.000454721215115,1725,3.13799107523e-06,1791,0.00024424187899,1791,141.8,1725,
803,5,0.000203683040384,1265,0.000180881729828,1265,1.67536482669e-08,1265,1.21000720925e-05,1265,18.4,1265,
804,5,0.000346479403378,1784,0.000370218704895,1784,9.28120885852e-07,1784,0.000149728531232,1784,116.0,1784,
805,5,0.000182531119831,1751,0.000217150166764,1751,2.79356781442e-08,1751,1.5463904978e-05,1751,35.8,1751,
806,5,0.000156955676614,1596,0.000203557913753,1596,2.09227350148e-06,1472,0.000134221750517,1472,51.2,1596,
807,5,0.000319048936872,1585,0.000303582961853,1585,4.39399492191e-08,1585,1.75171775974e-05,1585,62.4,1585,
808,5,0.000361219007388,1687,0.000380050893614,1687,9.13345162047e-07,1687,0.000156331437743,1687,121.8,1687,
809,5,0.000327860720235,1827,0.000315235620227,1827,4.27852481056e-08,1827,1.80043573674e-05,1827,62.8,1827,
810,5,0.000313531685709,1548,0.00033228724298,1548,4.68469156229e-08,1527,1.88451397286e-05,1527,63.8,1548,
811,5,0.000288886555276,1832,0.000271120970413,1832,3.05663867921e-08,1656,1.59163288097e-05,1656,38.8,1832,
812,5,0.000358865232633,1660,0.000332354352697,1660,3.47284924496e-08,1660,1.72149611897e-05,1660,48.2,1660,
813,5,0.000285266628223,1770,0.000308364934032,1770,6.87078436787e-07,1770,0.000112968441829,1770,88.4,1770,
814,5,0.000411318342229,1844,0.00041199304976,1844,1.13841357167e-06,1844,0.000170071972769,1844,135.2,1844,
815,5,0.000483888399324,1844,0.000468344377164,1844,1.33469786745e-06,1844,0.000202769629464,1844,159.6,1844,
816,5,0.000316820852388,1777,0.000314515764983,1849,4.09761075018e-08,1849,1.79426533526e-05,1849,61.0,1849,
817,5,0.000347328687073,1827,0.000313601009545,1827,4.2498627655e-08,1827,1.82387482779e-05,1827,61.2,1827,
818,5,0.000286777999688,1793,0.000264962078782,1793,2.70455565023e-08,1793,1.32187400003e-05,1744,32.8,1744,
819,5,0.000211090255882,1764,0.000239796376848,1751,4.99093308622e-08,1764,2.26207086853e-05,1764,38.6,1751,
820,5,0.000232460640486,1675,0.000261515552554,1675,0.00172841792036,1675,0.00981967930635,1675,55.2,1675,
821,5,0.000253190934554,1788,0.000240852155768,1788,2.93661258483e-08,1304,1.55134651278e-05,1304,29.6,1788,
822,5,0.000241236314039,1788,0.000205463993851,1788,1.95468310103e-08,1788,1.32819071229e-05,1788,23.4,1788,
823,5,0.000267220864173,1788,0.000254839085769,1788,2.8231003989e-08,1504,2.31399009621e-05,1504,31.8,1504,
824,5,0.000252536190872,1788,0.000235728500151,1788,2.31914503009e-08,1788,1.48809922834e-05,1628,29.4,1788,
825,5,0.000222117029499,1659,0.000210635199515,1659,1.00383965971e-05,1659,0.000366398639405,1659,33.6,1659,
826,5,0.000179540742396,2165,0.000164044945323,2165,0.00107282040737,2165,0.0119081346666,2168,25.6,2165,
827,5,0.000364473184247,2266,0.000344685364998,2266,0.00111080725539,2266,0.010854077705,2266,40.2,2266,
828,5,0.000364995706838,2266,0.000357990888532,2266,0.00121672417077,2266,0.012019847914,2266,42.2,2266,
829,5,0.000216945033137,2278,0.000236684381983,2278,0.00231926971261,2186,0.0177600544727,2186,50.8,2278,
830,5,0.000297938327335,2005,0.000253783016412,2005,0.000959123476279,2005,0.0082678144482,1931,30.2,2005,
831,5,0.0004360691348,2266,0.000451591593757,2266,0.0016159911164,1920,0.0149588300613,1920,60.0,1920,
832,5,0.00033908037249,2081,0.000296657645782,2081,0.000978708177442,2081,0.00815212955294,2081,33.8,2081,
833,5,0.000167613845475,2039,0.000204831163167,2039,0.233430628249,2039,0.318878592357,2039,83.6,2039,
834,5,0.000225061332967,2292,0.000250430547404,2292,0.45104991818,2292,0.48725424031,2292,116.8,2292,
835,5,0.000332986680167,2337,0.000341470129221,2337,0.0121304412661,2337,0.0565041419428,2337,105.6,2337,
836,5,0.000196793511415,2262,0.00023518992006,2262,0.342540299484,2262,0.402327957897,2262,101.4,2262,
837,5,0.000258443621008,2234,0.000156828591841,2234,0.000426365020531,2254,0.00646780410612,2254,8.6,2254,
838,5,0.000406812564632,2266,0.000371058449665,2266,0.0011461875989,2266,0.010699092695,2266,42.6,2266,
839,5,0.000398178576814,2439,0.000311531156832,2314,0.00109191433513,2314,0.00860491999328,2314,37.6,2314,
840,5,0.000373886713616,2439,0.000286912887095,2314,0.00100466286222,2314,0.00824683798277,2314,33.6,2314,
841,5,0.000254505089404,2288,0.000232668843155,2288,0.000881433868105,2288,0.00805216511701,2425,26.6,2288,
842,5,0.000201536234719,2387,0.00023027347592,2387,0.0045354235053,2452,0.0324218636862,2452,61.0,2387,
843,5,0.000188853650181,2200,0.000215061055148,2200,0.00554076247811,2200,0.033235304965,2200,61.2,2200,
844,5,0.000255266983436,2234,0.000152481270114,2486,0.000409549060691,2486,0.00645096216403,2486,8.2,2486,
845,5,0.000278674389765,2234,0.000164536685555,2486,0.000445182393113,2486,0.00649637761157,2486,9.2,2486,
846,5,0.000208440602533,2493,0.00023510251293,2493,0.374350521381,2493,0.414804240616,2493,104.0,2493,
847,5,0.000302577526584,2266,0.000270817267405,2266,0.000733506824949,2266,0.00968241956663,2266,25.2,2266,
848,5,0.000343354741523,2494,0.00038938620853,2494,0.193712011595,2494,0.281082487049,2494,145.2,2494,
849,5,0.000227305397042,2289,0.00023485825491,2289,0.00833039416831,2289,0.0417271493987,2289,69.4,2289,
850,5,0.000235909261544,2365,0.000216389095095,2062,0.000755556006446,2062,0.00735845823596,2062,22.6,2062,
851,5,0.000271259220896,2547,0.000285011686281,2547,0.00913146594809,2547,0.0423663690399,2547,84.4,2547,
852,5,0.00042898492908,2547,0.000447226207623,2494,0.124327498318,2494,0.204278835564,2494,158.8,2494,
853,5,0.000232906255787,2372,0.000232639510645,2372,0.00312638664994,2372,0.0203607822064,2372,56.0,2372,
854,5,0.000293658319264,2560,0.000302571439311,2560,0.682040993371,2458,0.655422079919,2458,151.8,2560,
855,5,0.000302179118076,2222,0.000347983267308,2222,0.0075375570145,2083,0.0424621034482,2083,97.4,2222,
856,5,0.000403249111304,2547,0.00037885826732,2547,0.0148231268402,2547,0.0624960339335,2518,121.6,2547,
857,5,0.00039872046064,2547,0.000386415110443,2547,0.0158352027327,2547,0.0644790616969,2547,124.0,2547,
858,5,0.000176551464897,2278,0.000192111596118,2278,0.00162573077484,2278,0.0149514834686,2278,38.8,2278,
859,5,0.000225922672467,2591,0.000244676708054,2591,0.00305261760759,2591,0.0198720251182,2591,51.8,2591,
860,5,0.000361305049086,2439,0.000273714445202,2439,0.00099445158209,2439,0.00819091401604,2393,32.2,2439,
861,5,0.000304795692018,2573,0.00030991933237,2573,0.761144872629,2574,0.723306674903,2573,161.0,2573,
862,5,0.000255323977616,2489,0.000240323695813,2489,0.00136071450743,2489,0.00894840671909,2489,44.8,2489,
863,5,0.000254871194974,2594,0.000236486583743,2594,0.00135944777562,2594,0.0088692980759,2594,44.2,2594,
864,5,0.000251864543527,2594,0.00023413491108,2594,0.0013463911089,2594,0.00880998104269,2594,43.6,2594,
865,5,0.000370998695824,2547,0.000363731119451,2547,0.0112988232894,2547,0.0517673964192,2547,114.6,2547,
866,5,0.000402555219525,2547,0.000385678369953,2547,0.0150161967426,2547,0.0617375933633,2547,123.4,2547,
867,5,0.000268193052222,2569,0.000246077382525,2569,0.00138512164823,2569,0.0088739907553,2569,45.8,2569,
868,5,0.000230734248872,2608,0.00024286718451,2608,0.000888083913418,2608,0.00763043692213,2608,29.2,2608,
869,5,0.000296605670847,2606,0.000284159506701,2608,0.00148697239253,2594,0.00921913147194,2594,52.0,2608,
870,5,0.00029014047209,2606,0.000261258092241,2589,0.0014800401924,2589,0.00930708714274,2589,49.6,2589,
871,5,0.000254742745314,2967,0.000257861925885,2967,4.50181786613e-10,2724,4.74648761105e-07,2967,34.6,2967,
872,5,0.000277430844732,2931,0.000256271164048,3018,8.84133915971e-10,2968,8.57317433022e-07,2968,25.0,3018,
873,5,0.000274943556795,3036,0.000257153085733,3036,3.16006368005e-11,3036,1.88445060636e-07,3036,38.8,3036,
874,5,0.000326525914477,3036,0.000327867418557,3036,4.12175747368e-11,3036,2.13540938387e-07,3036,55.2,3036,
875,5,0.000242350653036,2723,0.000151481164339,3020,9.65669808499e-12,2723,1.43316295007e-07,3020,5.8,2723,
876,5,0.000187376604566,2759,0.000200586394228,2759,3.20011366681e-11,2759,1.88429460881e-07,2759,35.4,2759,
877,5,0.00028305891839,2914,0.000286387078676,2914,4.40448012197e-11,2914,2.19652870907e-07,2914,55.8,2914,
878,5,0.000228990564113,3065,0.00024268769184,3065,3.84273871342e-11,3065,2.031874341e-07,3065,45.4,3065,
879,5,0.000294075801882,3159,0.000371473222853,3159,4.84758258408e-11,2975,2.55444015743e-07,2975,54.2,2852,
880,5,0.000360688060643,2811,0.000391946806559,2811,6.06656706076e-11,2811,2.72018698765e-07,2811,58.4,2811,
881,5,0.00037060740747,3143,0.000399158660192,3143,6.53950081668e-11,3143,3.08255478867e-07,3082,58.4,3143,
882,5,0.000284733194526,3036,0.000263093027446,3036,3.21123283324e-11,3036,1.88727878001e-07,3036,39.6,3036,
883,5,0.000285695199861,3036,0.000273653565573,3036,3.32181481184e-11,3036,1.92069064353e-07,3036,41.6,3036,
884,5,0.000451341569939,2679,0.000470109051107,2679,2.98773450162e-10,2967,4.6894848371e-07,2967,66.8,3100,
885,5,0.000792512695957,1641,0.00149312713771,1641,8.03978405522e-07,1623,0.000111460517743,1623,187.0,1641,
886,5,0.000784789219519,1641,0.00146808544332,1641,7.79953714392e-07,1623,0.000106667370309,1623,183.2,1641,
887,5,0.000239086666469,3207,0.000214834274656,3207,9.17011669924e-09,3167,3.07525108313e-06,3207,22.0,3207,
888,5,0.00028125710097,3207,0.000261630289003,3207,1.15683147195e-08,2771,3.14151266186e-06,3207,27.6,3207,
889,5,0.000264059908897,3033,0.000279445152625,3033,7.41031022769e-10,3233,8.89440266606e-07,3233,37.0,3033,
890,5,0.000369798428512,3235,0.000414511560546,3235,7.51493561512e-11,3235,3.0102048877e-07,3235,66.4,3235,
891,5,0.00046656397461,3235,0.000451114629766,3235,8.4118371993e-11,3062,3.25895597076e-07,3224,76.6,3235,
892,5,0.000160305622232,3129,0.000186896295351,3129,2.89134215014e-11,3129,1.81453886502e-07,3129,31.6,3129,
893,5,0.000239970113803,3262,0.000210749859013,3262,1.86618814882e-11,3262,1.53107788807e-07,3262,15.6,3262,
894,5,0.000362534509256,3264,0.000382833812187,3264,7.8692366924e-10,3046,1.58672439328e-06,3046,62.4,3264,
895,5,0.000415370765798,3176,0.000433820826188,3036,6.01542031969e-11,3176,2.64261667714e-07,3176,86.6,3036,
896,5,0.000247508097873,3271,0.000238220955193,3271,6.13678496e-10,3192,8.10927506833e-07,3192,26.2,3271,
897,5,0.000321449793539,3159,0.000373697092349,3159,5.3190927904e-11,2730,2.63466616642e-07,2730,51.8,2730,
898,5,0.000232000917056,3271,0.000242694614424,3271,6.14439765501e-10,3192,8.12274928706e-07,3192,27.4,3271,
899,5,0.000354120439298,3082,0.000372081291735,3082,1.40611374663e-10,2947,3.46702160115e-07,2947,47.4,3082,
900,5,0.000153890047349,2804,0.000154324652846,2816,2.07203028689e-11,2804,1.69257142688e-07,2804,16.6,2816,
901,5,0.000297959450994,3274,0.000324705352066,3274,5.61647980392e-11,3274,2.66690226761e-07,3274,51.2,3274,
902,5,0.000406670421194,2967,0.000406836572055,2967,2.69688525597e-10,2967,5.34648637106e-07,2967,63.8,3022,
903,5,0.000254217648885,3304,0.000264429995396,3304,4.40586397552e-11,3304,2.29926406065e-07,3304,40.2,3304,
904,5,0.000466937034643,3235,0.000495924411062,3235,8.36021068687e-11,3264,3.53302483511e-07,3264,82.6,3235,
905,5,0.000245072643819,2947,0.000210275304948,2947,1.33590397539e-08,2771,3.01296098984e-06,2713,20.2,2947,
906,5,0.000319461750865,3307,0.000331342553723,3307,4.91008296416e-11,3307,2.34951679651e-07,3307,65.6,3307,
907,5,0.000437274528013,3307,0.000416551579751,3307,6.33050436241e-11,3307,2.69818677651e-07,3307,88.0,3307,
908,5,0.000469939215223,3307,0.000432890306304,3307,6.83603825884e-11,3307,2.80013566727e-07,3307,93.4,3307,
909,5,0.000229988985771,3018,0.000199092143514,3018,3.44953949948e-11,3018,1.99240915255e-07,3018,18.0,3018,
910,5,0.000404972757465,3224,0.000390697792583,3224,7.82056221729e-11,3224,3.27886070647e-07,3224,66.2,3224,
911,5,0.000352177060522,3235,0.000373674005214,3235,5.88322859228e-11,3235,2.65490181472e-07,3235,57.6,3235,
912,5,0.000270074365462,3262,0.000225116129366,3262,2.00967890943e-11,3262,1.54404251545e-07,3262,17.0,3262,
913,5,0.000370947786039,3200,0.000353483183796,3200,7.20045181841e-10,3329,8.68279833569e-07,3329,46.0,3200,
914,5,0.000323779646642,3331,0.000311118801881,3331,5.30138493501e-11,3331,2.38896365724e-07,3331,65.4,3331,
915,5,0.000331606563732,3331,0.000319889938693,3331,5.3984199256e-11,3331,2.4158253191e-07,3331,67.4,3331,
916,5,0.00043462148783,3307,0.000414153259744,3307,6.47983405054e-11,3307,2.72045854498e-07,3307,88.4,3307,
917,5,0.000226131142565,3083,0.000202759350847,3083,2.47675920794e-11,3083,1.6874656929e-07,3083,25.8,3083,
918,5,0.000254352180167,3309,0.000293061017576,3309,4.12646610852e-11,3309,2.36375049519e-07,2829,40.0,3309,
919,5,0.000271901123922,3143,0.000294227502775,3143,4.66057356087e-11,3143,2.48141485781e-07,3143,42.6,3143,
920,5,0.000338946249027,3340,0.000320917402483,3340,7.47142115118e-11,3340,2.94412778449e-07,3340,52.8,3340,
921,5,0.000414919619572,3264,0.000406799933347,3264,8.62601009396e-11,3264,3.43165911447e-07,3264,68.8,3264,
922,5,0.00054110834724,3235,0.000517053895218,3235,1.06216260618e-10,3341,3.76326247757e-07,3341,90.4,3235,
923,5,0.000289338223642,3100,0.000299341154648,3100,1.42600232046e-10,3356,3.07807367344e-07,3356,42.6,3100,
924,5,0.000354933112474,3100,0.000374170600146,3100,1.62546348055e-10,3356,3.52229517587e-07,3356,54.4,3100,
925,5,0.000429515205585,3341,0.000366045750104,3341,9.61897876895e-11,3341,3.25699901767e-07,3341,64.6,3341,
926,5,0.000439397683973,3341,0.000380580472329,3341,9.12807353031e-11,3341,3.18916958417e-07,3341,67.2,3341,
927,5,0.000383785109598,3307,0.000388175121936,3307,5.71531213271e-11,3307,2.55405647417e-07,3307,79.4,3307,
928,5,0.000453447828906,3307,0.000444008879028,3307,6.55432358623e-11,3307,2.76918207704e-07,3307,93.2,3307,
929,5,0.000436579189091,3307,0.000435069489419,3307,6.42106073034e-11,3307,2.73609921946e-07,3307,91.0,3307,
930,5,0.000339333208984,3370,0.000362262041774,3036,4.81739212653e-11,3370,2.32514066056e-07,3370,67.2,3370,
931,5,0.000275193202816,3370,0.000266825250703,3370,3.46585210533e-11,3370,1.96227571079e-07,3370,43.0,3370,
932,5,0.000434860550248,3307,0.000420105106992,3307,6.41129968151e-11,3307,2.70587940851e-07,3307,88.4,3307,
933,5,0.00041162717693,3307,0.000405321714849,3307,6.1266190115e-11,3307,2.6467165931e-07,3307,84.8,3307,
934,5,0.000466501678831,3307,0.000452359977198,3307,6.74781655024e-11,3307,2.80345896015e-07,3307,94.8,3307,
935,5,0.00045295026852,3307,0.000435067572606,3307,6.62483705957e-11,3307,2.7634273955e-07,3307,92.2,3307,
936,5,0.000513930567091,3378,0.00048261699557,3378,1.04207895191e-10,3378,3.80024111298e-07,3130,85.0,3378,
937,5,0.000509365135223,3378,0.000466970663538,3378,9.89824368269e-11,3378,3.60833634933e-07,3378,82.8,3378,
938,5,0.000453414724868,3341,0.000450891262006,3341,1.01340283205e-10,3341,4.0495504746e-07,3341,78.0,3341,
